id,user_id,event_id,ticket_price,payment_method,status,date
6417,2065,27,5000,Debit Card,rejected,2023-04-19
6418,1860,27,3500,Debit Card,accepted,2023-04-19
6419,1457,27,3500,Cash,accepted,2023-04-19
6420,2398,27,5000,Paypal,accepted,2023-04-19
6421,2494,27,5000,Cash,rejected,2023-04-19
6422,1826,27,3500,Cash,accepted,2023-04-19
6423,2281,27,3500,Debit Card,accepted,2023-04-19
6424,2020,27,3500,Paypal,accepted,2023-04-19
6425,2104,27,5000,Cash,accepted,2023-04-19
6426,348,27,5000,Cash,accepted,2023-04-19
6427,1303,27,3500,Cash,accepted,2023-04-19
6428,1816,27,3500,Paypal,accepted,2023-04-19
6429,246,27,3500,Cash,accepted,2023-04-19
6430,1179,27,5000,Paypal,accepted,2023-04-19
6431,2458,27,3500,Paypal,accepted,2023-04-19
6432,1485,27,3500,Cash,accepted,2023-04-19
6433,1621,27,5000,Cash,rejected,2023-04-19
6434,1520,27,5000,Cash,accepted,2023-04-19
6435,1386,27,3500,Cash,rejected,2023-04-19
6436,448,27,5000,Cash,accepted,2023-04-19
6437,1669,27,3500,Cash,accepted,2023-04-19
6438,540,27,5000,Paypal,rejected,2023-04-19
6439,2404,27,5000,Cash,rejected,2023-04-19
6440,1721,27,3500,Debit Card,accepted,2023-04-19
6441,2114,27,5000,Cash,accepted,2023-04-19
6442,1899,27,5000,Paypal,accepted,2023-04-19
6443,283,27,5000,Debit Card,accepted,2023-04-19
6444,1441,27,3500,Paypal,accepted,2023-04-19
6445,1517,27,5000,Debit Card,accepted,2023-04-19
6446,2099,27,5000,Cash,accepted,2023-04-19
6447,889,27,5000,Debit Card,accepted,2023-04-19
6448,710,27,5000,Paypal,rejected,2023-04-19
6449,599,27,5000,Cash,accepted,2023-04-19
6450,257,27,5000,Debit Card,accepted,2023-04-19
6451,1191,27,3500,Paypal,accepted,2023-04-19
6452,1806,27,5000,Debit Card,rejected,2023-04-19
6453,696,27,5000,Paypal,accepted,2023-04-19
6454,2466,27,5000,Cash,accepted,2023-04-19
6455,799,27,3500,Cash,accepted,2023-04-19
6456,2477,27,5000,Paypal,accepted,2023-04-19
6457,1283,27,5000,Cash,accepted,2023-04-19
6458,2229,27,5000,Cash,accepted,2023-04-19
6459,1117,27,3500,Paypal,rejected,2023-04-19
6460,1116,27,3500,Debit Card,accepted,2023-04-19
6461,141,27,5000,Debit Card,accepted,2023-04-19
6462,849,27,3500,Paypal,accepted,2023-04-19
6463,397,27,5000,Debit Card,accepted,2023-04-19
6464,821,27,5000,Paypal,accepted,2023-04-19
6465,2140,27,3500,Cash,accepted,2023-04-19
6466,418,27,3500,Cash,accepted,2023-04-19
6467,2463,27,5000,Debit Card,accepted,2023-04-19
6468,1851,27,5000,Debit Card,accepted,2023-04-19
6469,1647,27,3500,Debit Card,accepted,2023-04-19
6470,2452,27,3500,Cash,accepted,2023-04-19
6471,2354,27,3500,Paypal,rejected,2023-04-19
6472,2151,27,3500,Debit Card,accepted,2023-04-19
6473,529,27,5000,Cash,accepted,2023-04-19
6474,749,27,5000,Debit Card,accepted,2023-04-19
6475,1809,27,3500,Paypal,accepted,2023-04-19
6476,475,27,3500,Debit Card,accepted,2023-04-19
6477,1185,27,3500,Paypal,accepted,2023-04-19
6478,399,27,5000,Cash,rejected,2023-04-19
6479,1167,27,3500,Cash,accepted,2023-04-19
6480,1061,27,5000,Cash,accepted,2023-04-19
6481,556,27,3500,Cash,accepted,2023-04-19
6482,1009,27,3500,Paypal,accepted,2023-04-19
6483,454,27,3500,Paypal,accepted,2023-04-19
6484,2147,27,5000,Debit Card,accepted,2023-04-19
6485,1093,27,5000,Paypal,accepted,2023-04-19
6486,375,27,3500,Paypal,rejected,2023-04-19
6487,41,27,3500,Cash,accepted,2023-04-19
6488,2424,27,5000,Cash,accepted,2023-04-19
6489,1324,27,3500,Debit Card,accepted,2023-04-19
6490,1497,27,3500,Cash,accepted,2023-04-19
6491,519,27,5000,Cash,accepted,2023-04-19
6492,271,27,3500,Cash,accepted,2023-04-19
6493,1945,27,3500,Cash,accepted,2023-04-19
6494,1690,27,5000,Paypal,accepted,2023-04-19
6495,1144,27,5000,Cash,rejected,2023-04-19
6496,1591,27,3500,Cash,accepted,2023-04-19
6497,1043,27,3500,Debit Card,accepted,2023-04-19
6498,1462,27,5000,Cash,rejected,2023-04-19
6499,1410,27,3500,Cash,accepted,2023-04-19
6500,2163,27,3500,Cash,accepted,2023-04-19
6501,690,27,5000,Cash,rejected,2023-04-19
6502,2419,27,3500,Debit Card,accepted,2023-04-19
6503,1046,27,3500,Cash,rejected,2023-04-19
6504,1164,27,3500,Cash,rejected,2023-04-19
6505,1999,27,3500,Debit Card,accepted,2023-04-19
6506,55,27,3500,Debit Card,rejected,2023-04-19
6507,1073,27,3500,Debit Card,accepted,2023-04-19
6508,1901,27,3500,Cash,accepted,2023-04-19
6509,817,27,5000,Paypal,accepted,2023-04-19
6510,2034,27,5000,Debit Card,accepted,2023-04-19
6511,1221,27,5000,Paypal,accepted,2023-04-19
6512,855,27,5000,Debit Card,rejected,2023-04-19
6513,1198,27,5000,Debit Card,accepted,2023-04-19
6514,1153,27,3500,Cash,accepted,2023-04-19
6515,2375,27,3500,Paypal,accepted,2023-04-19
6516,1255,27,5000,Paypal,accepted,2023-04-19
6517,2380,27,3500,Cash,accepted,2023-04-19
6518,1977,27,5000,Paypal,accepted,2023-04-19
6519,586,27,3500,Cash,accepted,2023-04-19
6520,524,27,3500,Debit Card,accepted,2023-04-19
6521,1055,27,5000,Cash,accepted,2023-04-19
6522,2236,27,5000,Debit Card,accepted,2023-04-19
6523,1764,27,3500,Cash,accepted,2023-04-19
6524,54,27,5000,Cash,accepted,2023-04-19
6525,2327,27,5000,Paypal,accepted,2023-04-19
6526,1586,27,3500,Cash,accepted,2023-04-19
6527,1957,27,5000,Cash,accepted,2023-04-19
6528,1640,27,3500,Debit Card,accepted,2023-04-19
6529,2009,27,5000,Cash,rejected,2023-04-19
6530,1371,27,3500,Debit Card,accepted,2023-04-19
6531,1723,27,3500,Debit Card,rejected,2023-04-19
6532,68,27,3500,Debit Card,accepted,2023-04-19
6533,1782,27,5000,Debit Card,rejected,2023-04-19
6534,1339,27,3500,Debit Card,rejected,2023-04-19
6535,164,27,5000,Paypal,rejected,2023-04-19
6536,1099,27,3500,Debit Card,accepted,2023-04-19
6537,1776,27,3500,Debit Card,accepted,2023-04-19
6538,1913,27,3500,Paypal,accepted,2023-04-19
6539,1013,27,5000,Debit Card,accepted,2023-04-19
6540,1562,27,5000,Cash,accepted,2023-04-19
6541,1187,27,3500,Cash,accepted,2023-04-19
6542,955,27,3500,Paypal,accepted,2023-04-19
6543,705,27,5000,Debit Card,rejected,2023-04-19
6544,1368,27,3500,Paypal,accepted,2023-04-19
6545,619,27,5000,Debit Card,accepted,2023-04-19
6546,1126,27,5000,Cash,accepted,2023-04-19
6547,1276,27,3500,Paypal,accepted,2023-04-19
6548,1879,27,3500,Cash,rejected,2023-04-19
6549,1698,27,3500,Debit Card,accepted,2023-04-19
6550,575,27,3500,Debit Card,rejected,2023-04-19
6551,1608,27,3500,Debit Card,accepted,2023-04-19
6552,1467,27,5000,Cash,accepted,2023-04-19
6553,2256,27,3500,Cash,accepted,2023-04-19
6554,938,27,5000,Cash,rejected,2023-04-19
6555,1090,27,5000,Cash,accepted,2023-04-19
6556,1592,27,5000,Cash,accepted,2023-04-19
6557,2126,27,3500,Cash,accepted,2023-04-19
6558,1992,27,3500,Cash,accepted,2023-04-19
6559,1442,27,3500,Cash,accepted,2023-04-19
6560,516,27,5000,Cash,accepted,2023-04-19
6561,79,27,3500,Paypal,accepted,2023-04-19
6562,229,27,3500,Paypal,rejected,2023-04-19
6563,1833,27,5000,Debit Card,accepted,2023-04-19
6564,443,27,5000,Debit Card,rejected,2023-04-19
6565,1489,27,5000,Paypal,accepted,2023-04-19
6566,2232,27,3500,Paypal,accepted,2023-04-19
6567,960,27,5000,Debit Card,rejected,2023-04-19
6568,1409,27,3500,Cash,rejected,2023-04-19
6569,1639,27,3500,Debit Card,accepted,2023-04-19
6570,1437,27,5000,Debit Card,accepted,2023-04-19
6571,2081,27,5000,Paypal,accepted,2023-04-19
6572,1350,27,3500,Cash,accepted,2023-04-19
6573,909,27,5000,Cash,accepted,2023-04-19
6574,1955,27,3500,Cash,accepted,2023-04-19
6575,1415,27,3500,Paypal,rejected,2023-04-19
6576,2089,27,5000,Cash,accepted,2023-04-19
6577,567,27,5000,Cash,accepted,2023-04-19
6578,430,27,3500,Cash,accepted,2023-04-19
6579,2341,27,3500,Cash,accepted,2023-04-19
6580,885,27,5000,Cash,rejected,2023-04-19
6581,1540,27,5000,Paypal,accepted,2023-04-19
6582,686,27,5000,Paypal,rejected,2023-04-19
6583,1213,27,5000,Paypal,accepted,2023-04-19
6584,466,27,5000,Paypal,rejected,2023-04-19
6585,1576,27,3500,Paypal,rejected,2023-04-19
6586,289,27,5000,Debit Card,accepted,2023-04-19
6587,2257,27,5000,Paypal,accepted,2023-04-19
6588,752,27,3500,Cash,accepted,2023-04-19
6589,330,27,3500,Cash,accepted,2023-04-19
6590,280,27,3500,Cash,accepted,2023-04-19
6591,2264,27,5000,Paypal,accepted,2023-04-19
6592,1383,27,3500,Paypal,accepted,2023-04-19
6593,715,27,3500,Debit Card,rejected,2023-04-19
6594,2205,27,3500,Debit Card,accepted,2023-04-19
6595,644,27,5000,Paypal,accepted,2023-04-19
6596,1536,27,3500,Paypal,rejected,2023-04-19
6597,1729,27,3500,Cash,accepted,2023-04-19
6598,2085,27,5000,Cash,accepted,2023-04-19
6599,2358,27,5000,Cash,rejected,2023-04-19
6600,1081,27,3500,Paypal,accepted,2023-04-19
6601,2439,27,5000,Cash,accepted,2023-04-19
6602,1726,27,5000,Debit Card,accepted,2023-04-19
6603,63,27,3500,Cash,accepted,2023-04-19
6604,1450,27,5000,Debit Card,accepted,2023-04-19
6605,1545,27,3500,Cash,accepted,2023-04-19
6606,740,27,3500,Debit Card,accepted,2023-04-19
6607,2133,27,3500,Paypal,rejected,2023-04-19
6608,2405,27,3500,Paypal,accepted,2023-04-19
6609,2457,27,3500,Paypal,accepted,2023-04-19
6610,1275,27,3500,Cash,accepted,2023-04-19
6611,432,27,3500,Paypal,rejected,2023-04-19
6612,422,27,5000,Cash,rejected,2023-04-19
6613,1024,27,5000,Paypal,accepted,2023-04-19
6614,732,27,3500,Paypal,accepted,2023-04-19
6615,2455,27,5000,Debit Card,accepted,2023-04-19
6616,1673,27,3500,Paypal,accepted,2023-04-19
6617,723,27,5000,Cash,accepted,2023-04-19
6618,1533,27,5000,Cash,rejected,2023-04-19
6619,2251,27,5000,Cash,accepted,2023-04-19
6620,646,27,3500,Cash,accepted,2023-04-19
6621,1080,27,3500,Cash,accepted,2023-04-19
6622,2192,27,3500,Debit Card,rejected,2023-04-19
6623,1157,27,5000,Debit Card,accepted,2023-04-19
6624,472,27,3500,Cash,accepted,2023-04-19
6625,352,27,3500,Cash,accepted,2023-04-19
6626,1886,27,3500,Cash,accepted,2023-04-19
6627,118,27,5000,Debit Card,accepted,2023-04-19
6628,1602,27,5000,Cash,accepted,2023-04-19
6629,457,27,5000,Cash,accepted,2023-04-19
6630,1077,27,5000,Cash,accepted,2023-04-19
6631,593,27,5000,Cash,accepted,2023-04-19
6632,1696,27,5000,Debit Card,rejected,2023-04-19
6633,2328,27,3500,Paypal,accepted,2023-04-19
6634,2030,27,3500,Paypal,accepted,2023-04-19
6635,23,27,3500,Cash,rejected,2023-04-19
6636,66,27,5000,Cash,accepted,2023-04-19
6637,2048,27,3500,Cash,accepted,2023-04-19
6638,585,27,5000,Cash,accepted,2023-04-19
6639,319,27,5000,Cash,accepted,2023-04-19
6640,2346,27,3500,Cash,accepted,2023-04-19
6641,290,27,5000,Debit Card,accepted,2023-04-19
6642,116,27,3500,Cash,accepted,2023-04-19
6643,1862,27,3500,Cash,rejected,2023-04-19
6644,61,27,3500,Cash,accepted,2023-04-19
6645,2326,27,3500,Paypal,accepted,2023-04-19
6646,1593,27,5000,Cash,accepted,2023-04-19
6647,96,27,3500,Cash,accepted,2023-04-19
6648,465,27,5000,Paypal,accepted,2023-04-19
6649,435,27,5000,Debit Card,rejected,2023-04-19
6650,1618,27,5000,Cash,rejected,2023-04-19
6651,2248,27,3500,Paypal,accepted,2023-04-19
6652,989,27,3500,Cash,accepted,2023-04-19
6653,2044,27,3500,Debit Card,accepted,2023-04-19
6654,858,27,3500,Debit Card,accepted,2023-04-19
6655,1188,27,5000,Cash,rejected,2023-04-19
6656,1340,27,5000,Paypal,rejected,2023-04-19
6657,2339,27,5000,Debit Card,accepted,2023-04-19
6658,760,27,5000,Cash,accepted,2023-04-19
6659,2431,27,3500,Cash,accepted,2023-04-19
6660,142,27,5000,Cash,rejected,2023-04-19
6661,1954,27,5000,Paypal,accepted,2023-04-19
6662,794,27,3500,Cash,accepted,2023-04-19
6663,1238,27,5000,Debit Card,accepted,2023-04-19
6664,341,27,5000,Cash,accepted,2023-04-19
6665,72,27,5000,Cash,accepted,2023-04-19
6666,1904,27,5000,Paypal,accepted,2023-04-19
6667,2376,27,5000,Paypal,accepted,2023-04-19
6668,1218,27,3500,Cash,accepted,2023-04-19
6669,2128,27,3500,Cash,accepted,2023-04-19
6670,482,27,3500,Cash,accepted,2023-04-19
6671,1518,27,3500,Cash,accepted,2023-04-19
6672,439,27,3500,Cash,accepted,2023-04-19
6673,1792,27,3500,Paypal,accepted,2023-04-19
6674,1889,27,5000,Paypal,accepted,2023-04-19
6675,2052,27,5000,Debit Card,accepted,2023-04-19
6676,582,27,3500,Cash,rejected,2023-04-19
6677,1366,27,3500,Cash,rejected,2023-04-19
6678,2487,27,5000,Cash,accepted,2023-04-19
6679,2197,27,5000,Debit Card,accepted,2023-04-19
6680,677,27,3500,Cash,accepted,2023-04-19
6681,2230,27,5000,Cash,accepted,2023-04-19
6682,2428,27,3500,Cash,rejected,2023-04-19
6683,1900,27,3500,Debit Card,accepted,2023-04-19
6684,1119,27,5000,Cash,accepted,2023-04-19
6685,217,27,5000,Cash,accepted,2023-04-19
6686,1636,27,3500,Debit Card,accepted,2023-04-19
6687,761,27,3500,Cash,accepted,2023-04-19
6688,339,27,3500,Debit Card,accepted,2023-04-19
6689,559,27,3500,Paypal,accepted,2023-04-19
6690,1305,27,5000,Cash,rejected,2023-04-19
6691,2157,27,3500,Paypal,accepted,2023-04-19
6692,2469,27,3500,Cash,accepted,2023-04-19
6693,2446,27,5000,Cash,rejected,2023-04-19
6694,1319,27,3500,Debit Card,accepted,2023-04-19
6695,1313,27,5000,Debit Card,rejected,2023-04-19
6696,1100,27,5000,Debit Card,accepted,2023-04-19
6697,1194,27,3500,Cash,accepted,2023-04-19
6698,1229,27,5000,Debit Card,rejected,2023-04-19
6699,2368,27,3500,Debit Card,accepted,2023-04-19
6700,587,27,5000,Cash,accepted,2023-04-19
6701,1131,27,5000,Paypal,accepted,2023-04-19
6702,1838,27,5000,Debit Card,accepted,2023-04-19
6703,1057,27,3500,Cash,rejected,2023-04-19
6704,976,27,3500,Paypal,accepted,2023-04-19
6705,913,27,5000,Cash,accepted,2023-04-19
6706,911,27,5000,Paypal,accepted,2023-04-19
6707,2432,27,5000,Cash,accepted,2023-04-19
6708,1095,27,3500,Cash,accepted,2023-04-19
6709,1108,27,3500,Paypal,rejected,2023-04-19
6710,850,27,3500,Debit Card,accepted,2023-04-19
6711,462,27,3500,Cash,accepted,2023-04-19
6712,1017,27,5000,Paypal,rejected,2023-04-19
6713,670,27,5000,Paypal,accepted,2023-04-19
6714,1145,27,3500,Paypal,accepted,2023-04-19
6715,2217,27,5000,Paypal,rejected,2023-04-19
6716,1709,27,3500,Paypal,rejected,2023-04-19
6717,1595,27,5000,Cash,accepted,2023-04-19
6718,278,27,3500,Paypal,accepted,2023-04-19
6719,672,27,5000,Paypal,accepted,2023-04-19
6720,2115,27,5000,Cash,rejected,2023-04-19
6721,205,27,3500,Cash,accepted,2023-04-19
6722,1800,27,3500,Cash,accepted,2023-04-19
6723,2059,27,3500,Cash,accepted,2023-04-19
6724,1716,27,5000,Debit Card,rejected,2023-04-19
6725,1155,27,5000,Debit Card,rejected,2023-04-19
6726,2252,27,3500,Debit Card,rejected,2023-04-19
6727,2359,27,5000,Cash,accepted,2023-04-19
6728,1356,27,3500,Cash,accepted,2023-04-19
6729,263,27,3500,Debit Card,accepted,2023-04-19
6730,1259,27,3500,Debit Card,accepted,2023-04-19
6731,374,27,3500,Debit Card,accepted,2023-04-19
6732,288,27,3500,Cash,accepted,2023-04-19
6733,1429,27,3500,Paypal,accepted,2023-04-19
6734,896,27,3500,Cash,rejected,2023-04-19
6735,130,27,3500,Debit Card,rejected,2023-04-19
6736,390,27,3500,Debit Card,accepted,2023-04-19
6737,1032,27,3500,Cash,accepted,2023-04-19
6738,1085,27,3500,Cash,rejected,2023-04-19
6739,823,27,5000,Debit Card,accepted,2023-04-19
6740,859,27,5000,Cash,accepted,2023-04-19
6741,361,27,3500,Cash,accepted,2023-04-19
6742,13,27,3500,Cash,rejected,2023-04-19
6743,1824,27,3500,Cash,accepted,2023-04-19
6744,1538,27,5000,Cash,accepted,2023-04-19
6745,1567,27,5000,Debit Card,accepted,2023-04-19
6746,2413,27,5000,Paypal,accepted,2023-04-19
6747,975,27,5000,Paypal,accepted,2023-04-19
6748,1835,27,5000,Debit Card,accepted,2023-04-19
6749,897,27,5000,Cash,accepted,2023-04-19
6750,167,27,3500,Debit Card,accepted,2023-04-19
6751,1330,27,5000,Cash,rejected,2023-04-19
6752,1936,27,3500,Paypal,accepted,2023-04-19
6753,2102,27,3500,Debit Card,rejected,2023-04-19
6754,931,27,3500,Cash,accepted,2023-04-19
6755,1071,27,3500,Paypal,accepted,2023-04-19
6756,1251,27,3500,Debit Card,accepted,2023-04-19
6757,1846,27,5000,Paypal,accepted,2023-04-19
6758,2191,27,5000,Paypal,accepted,2023-04-19
6759,2121,27,3500,Debit Card,accepted,2023-04-19
6760,631,27,3500,Paypal,rejected,2023-04-19
6761,662,27,3500,Debit Card,accepted,2023-04-19
6762,252,27,3500,Paypal,rejected,2023-04-19
6763,2254,27,3500,Debit Card,accepted,2023-04-19
6764,1736,27,5000,Cash,accepted,2023-04-19
6765,73,27,5000,Cash,rejected,2023-04-19
6766,1587,27,5000,Paypal,accepted,2023-04-19
6767,2094,27,3500,Cash,accepted,2023-04-19
6768,616,27,5000,Cash,accepted,2023-04-19
6769,958,27,5000,Debit Card,rejected,2023-04-19
6770,1976,27,5000,Debit Card,rejected,2023-04-19
6771,1452,27,3500,Cash,accepted,2023-04-19
6772,1445,27,5000,Paypal,accepted,2023-04-19
6773,650,27,3500,Cash,accepted,2023-04-19
6774,2302,27,3500,Cash,accepted,2023-04-19
6775,626,27,5000,Paypal,accepted,2023-04-19
6776,1128,27,5000,Debit Card,rejected,2023-04-19
6777,1987,27,3500,Paypal,accepted,2023-04-19
6778,1436,27,5000,Paypal,accepted,2023-04-19
6779,2135,27,3500,Paypal,accepted,2023-04-19
6780,2280,27,5000,Debit Card,accepted,2023-04-19
6781,778,27,3500,Debit Card,accepted,2023-04-19
6782,985,27,5000,Cash,accepted,2023-04-19
6783,908,27,5000,Debit Card,accepted,2023-04-19
6784,2041,27,3500,Cash,accepted,2023-04-19
6785,1133,27,3500,Paypal,accepted,2023-04-19
6786,795,27,3500,Paypal,accepted,2023-04-19
6787,1181,27,5000,Cash,accepted,2023-04-19
6788,1274,27,3500,Paypal,accepted,2023-04-19
6789,97,27,5000,Paypal,accepted,2023-04-19
6790,1377,27,3500,Paypal,accepted,2023-04-19
6791,495,27,3500,Cash,accepted,2023-04-19
6792,607,27,5000,Debit Card,accepted,2023-04-19
6793,2214,27,5000,Debit Card,rejected,2023-04-19
6794,1561,27,5000,Cash,accepted,2023-04-19
6795,1675,27,5000,Cash,rejected,2023-04-19
6796,2277,27,5000,Cash,accepted,2023-04-19
6797,527,27,5000,Paypal,accepted,2023-04-19
6798,1384,27,3500,Cash,rejected,2023-04-19
6799,1478,27,5000,Debit Card,accepted,2023-04-19
6800,1657,27,3500,Cash,accepted,2023-04-19
6801,2080,27,5000,Paypal,accepted,2023-04-19
6802,770,27,3500,Cash,accepted,2023-04-19
6803,1924,27,5000,Paypal,accepted,2023-04-19
6804,851,27,5000,Debit Card,accepted,2023-04-19
6805,1929,27,3500,Debit Card,accepted,2023-04-19
6806,1613,27,5000,Cash,accepted,2023-04-19
6807,844,27,3500,Cash,rejected,2023-04-19
6808,2489,27,3500,Paypal,rejected,2023-04-19
6809,1378,27,5000,Paypal,accepted,2023-04-19
6810,592,27,3500,Debit Card,rejected,2023-04-19
6811,1523,27,3500,Paypal,accepted,2023-04-19
6812,2176,27,5000,Debit Card,accepted,2023-04-19
6813,757,27,3500,Debit Card,accepted,2023-04-19
6814,2013,27,5000,Paypal,accepted,2023-04-19
6815,43,27,5000,Debit Card,accepted,2023-04-19
6816,1943,27,5000,Cash,accepted,2023-04-19
6817,720,27,5000,Cash,accepted,2023-04-19
6818,286,27,3500,Debit Card,accepted,2023-04-19
6819,714,27,5000,Debit Card,accepted,2023-04-19
6820,1446,27,3500,Cash,accepted,2023-04-19
6821,89,27,5000,Cash,accepted,2023-04-19
6822,523,27,5000,Cash,accepted,2023-04-19
6823,993,27,5000,Debit Card,accepted,2023-04-19
6824,781,27,3500,Cash,rejected,2023-04-19
6825,365,27,3500,Cash,accepted,2023-04-19
6826,1247,27,3500,Debit Card,accepted,2023-04-19
6827,303,27,3500,Cash,rejected,2023-04-19
6828,2043,27,3500,Cash,accepted,2023-04-19
6829,441,27,3500,Cash,accepted,2023-04-19
6830,921,27,3500,Paypal,rejected,2023-04-19
6831,767,27,5000,Cash,accepted,2023-04-19
6832,1083,27,5000,Cash,accepted,2023-04-19
6833,1031,27,3500,Paypal,accepted,2023-04-19
6834,2125,27,5000,Debit Card,accepted,2023-04-19
6835,1102,27,3500,Paypal,accepted,2023-04-19
6836,856,27,5000,Paypal,accepted,2023-04-19
6837,1793,27,3500,Cash,rejected,2023-04-19
6838,512,27,3500,Debit Card,accepted,2023-04-19
6839,1372,27,3500,Debit Card,accepted,2023-04-19
6840,891,27,3500,Cash,accepted,2023-04-19
6841,1880,27,3500,Debit Card,accepted,2023-04-19
6842,2416,27,5000,Debit Card,accepted,2023-04-19
6843,188,27,5000,Cash,accepted,2023-04-19
6844,1197,27,5000,Paypal,rejected,2023-04-19
6845,1389,27,3500,Cash,rejected,2023-04-19
6846,2499,27,3500,Paypal,accepted,2023-04-19
6847,581,27,5000,Paypal,accepted,2023-04-19
6848,2495,27,3500,Paypal,accepted,2023-04-19
6849,914,27,3500,Cash,rejected,2023-04-19
6850,372,27,3500,Cash,accepted,2023-04-19
6851,1216,27,3500,Cash,rejected,2023-04-19
6852,189,27,3500,Cash,accepted,2023-04-19
6853,1127,27,5000,Cash,accepted,2023-04-19
6854,181,27,5000,Cash,rejected,2023-04-19
6855,2138,27,3500,Debit Card,accepted,2023-04-19
6856,65,27,3500,Debit Card,accepted,2023-04-19
6857,1005,27,3500,Cash,accepted,2023-04-19
6858,2334,27,5000,Paypal,accepted,2023-04-19
6859,2194,27,5000,Paypal,accepted,2023-04-19
6860,1570,27,5000,Debit Card,accepted,2023-04-19
6861,388,27,3500,Cash,accepted,2023-04-19
6862,340,28,300,Paypal,accepted,2023-05-21
6863,1215,28,300,Debit Card,rejected,2023-05-21
6864,2357,28,600,Paypal,rejected,2023-05-21
6865,795,28,300,Paypal,accepted,2023-05-21
6866,1542,28,400,Debit Card,rejected,2023-05-21
6867,991,28,300,Paypal,accepted,2023-05-21
6868,2280,28,600,Paypal,accepted,2023-05-21
6869,1800,28,400,Paypal,accepted,2023-05-21
6870,2405,28,600,Debit Card,rejected,2023-05-21
6871,1842,28,300,Debit Card,accepted,2023-05-21
6872,1946,28,600,Cash,accepted,2023-05-21
6873,937,28,400,Paypal,accepted,2023-05-21
6874,1861,28,400,Cash,accepted,2023-05-21
6875,146,28,300,Paypal,accepted,2023-05-21
6876,960,28,600,Cash,accepted,2023-05-21
6877,840,28,400,Cash,accepted,2023-05-21
6878,402,28,300,Debit Card,accepted,2023-05-21
6879,1332,28,400,Debit Card,accepted,2023-05-21
6880,1885,28,600,Debit Card,accepted,2023-05-21
6881,1265,28,400,Cash,rejected,2023-05-21
6882,1838,28,300,Cash,accepted,2023-05-21
6883,700,28,300,Cash,accepted,2023-05-21
6884,1895,28,600,Debit Card,accepted,2023-05-21
6885,2336,28,300,Cash,accepted,2023-05-21
6886,729,28,300,Paypal,accepted,2023-05-21
6887,1210,28,400,Debit Card,accepted,2023-05-21
6888,417,28,600,Debit Card,accepted,2023-05-21
6889,1850,28,600,Debit Card,rejected,2023-05-21
6890,1937,28,300,Cash,accepted,2023-05-21
6891,2328,28,300,Paypal,rejected,2023-05-21
